international_ID;Charger station;Location;approx coordinates;Power;evse_uid;evse_id
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;cb068c1e-5bf9-4e7f-a0c0-c902cb220794;SE*PRM*EGB*452551*01
SWE_70254;Preem Gävle Bro Truck;Gävle brovägen 25, Gävle;"60°38'54.1""""N 17°7'5.8""""E";400 kW DC;cd37a3b7-d250-4ba7-930f-92ef35ea6c87;SE*PRM*EGB*452551*02
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3274891;DK*MON*E3274891
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3276679;DK*MON*E3276679
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3276681;DK*MON*E3276681
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3276684;DK*MON*E3276684
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3276686;DK*MON*E3276686
SWE_73415;Skepplanda;Grönnäs 279, Skepplanda;"57°58'54.7""""N 12°10'58.9""""E";22 kW - 400V 3-phase max 32A;3276687;DK*MON*E3276687
SWE_75091;Circle K Gävle Bro Trucks;Gävle Bro None, Gävle;"60°38'58.1""""N 17°7'10.6""""E";350 kW DC;547ad7be-a8f0-4b6f-a682-f36d72cc0a67;SE*CKE*E7425*1
SWE_75091;Circle K Gävle Bro Trucks;Gävle Bro None, Gävle;"60°38'58.1""""N 17°7'10.6""""E";350 kW DC;658a5d26-ac45-4de2-ac01-95805117e625;SE*CKE*E7424*1
SWE_75091;Circle K Gävle Bro Trucks;Gävle Bro None, Gävle;"60°38'58.1""""N 17°7'10.6""""E";350 kW DC;aa1e0b76-2665-484d-a813-8e95bb00e8e4;SE*CKE*E7425*2
SWE_75091;Circle K Gävle Bro Trucks;Gävle Bro None, Gävle;"60°38'58.1""""N 17°7'10.6""""E";350 kW DC;fbdf0cbb-8a5b-4769-84a9-12969fdc7491;SE*CKE*E7424*2
SWE_75097;Circle K Flädie Trucks;Fjellbovägen 2, Bjärred;"55°43'22.8""""N 13°5'15.3""""E";400 kW DC;0cd5ed6b-5ba6-44ae-8f9d-7c3ce0d6df6b;SE*CKE*E17502*2
SWE_75097;Circle K Flädie Trucks;Fjellbovägen 2, Bjärred;"55°43'22.8""""N 13°5'15.3""""E";400 kW DC;505d3e06-b4c0-4134-baf8-35784c3f5658;SE*CKE*E17502*1
SWE_75097;Circle K Flädie Trucks;Fjellbovägen 2, Bjärred;"55°43'22.8""""N 13°5'15.3""""E";400 kW DC;7a787869-47a2-445c-a95e-1d71f0537f8d;SE*CKE*E17501*1
SWE_75097;Circle K Flädie Trucks;Fjellbovägen 2, Bjärred;"55°43'22.8""""N 13°5'15.3""""E";400 kW DC;a77ba18c-3db5-4da7-a946-a7a58eaf8ec3;SE*CKE*E17501*2
SWE_38670;OKQ8 Truck Borlänge Smedjebacksvägen 3;Smedjebacksvägen 3, Borlänge;"60°26'51.5""""N 15°29'17.4""""E";350 kW DC;SE*OKQ*E241456;SE*OKV*E241456
SWE_38670;OKQ8 Truck Borlänge Smedjebacksvägen 3;Smedjebacksvägen 3, Borlänge;"60°26'51.5""""N 15°29'17.4""""E";350 kW DC;SE*OKQ*E241457;SE*OKV*E241457
SWE_75108;Circle K Jokkmokk Trucks;Klippgatan 18, Jokkmokk;"66°36'29.8""""N 19°49'40.7""""E";350 kW DC;1b65b9ff-aa63-4d9a-937e-b142f7e34e6a;SE*CKE*E9375*1
SWE_75108;Circle K Jokkmokk Trucks;Klippgatan 18, Jokkmokk;"66°36'29.8""""N 19°49'40.7""""E";350 kW DC;99995ee6-a5f4-4b7a-87e4-bece7d19802b;SE*CKE*E9375*2
SWE_65620;OKQ8 Truck Gällö Hallåsen 110;Hallåsen 110, Gällö;"62°55'0.6""""N 15°15'17.6""""E";400 kW DC;SE*OKV*E289527;SE*OKV*E289527
SWE_65620;OKQ8 Truck Gällö Hallåsen 110;Hallåsen 110, Gällö;"62°55'0.6""""N 15°15'17.6""""E";400 kW DC;SE*OKV*E289528;SE*OKV*E289528
SWE_65620;OKQ8 Truck Gällö Hallåsen 110;Hallåsen 110, Gällö;"62°55'0.6""""N 15°15'17.6""""E";400 kW DC;SE*OKV*E289529;SE*OKV*E289529
SWE_65620;OKQ8 Truck Gällö Hallåsen 110;Hallåsen 110, Gällö;"62°55'0.6""""N 15°15'17.6""""E";400 kW DC;SE*OKV*E289651;SE*OKV*E289651
SWE_46178;OKQ8 Vilhelmina Volgsjövägen 58;Volgsjövägen 58, Vilhelmina;"64°37'19.2""""N 16°39'56.9""""E";150 kW DC;SE*OKQ*E128841;SE*OKQ*E128841
SWE_46178;OKQ8 Vilhelmina Volgsjövägen 58;Volgsjövägen 58, Vilhelmina;"64°37'19.2""""N 16°39'56.9""""E";150 kW DC;SE*OKQ*E128842;SE*OKQ*E128842
SWE_38663;OKQ8 Truck Örebro Berglundavägen 3a;Berglundavägen 3a, Örebro;"59°14'16.3""""N 15°7'27.3""""E";350 kW DC;SE*OKV*E232936;SE*OKV*E232936
SWE_38663;OKQ8 Truck Örebro Berglundavägen 3a;Berglundavägen 3a, Örebro;"59°14'16.3""""N 15°7'27.3""""E";350 kW DC;SE*OKV*E232937;SE*OKV*E232937
SWE_75092;Circle K Mantorp Trucks;Uljebergsvägen 2, Mantorp;"58°22'21.4""""N 15°17'41.6""""E";350 kW DC;112139d3-2989-4eba-a06e-4b4b0d7d9f01;SE*CKE*E9111*2
SWE_75092;Circle K Mantorp Trucks;Uljebergsvägen 2, Mantorp;"58°22'21.4""""N 15°17'41.6""""E";350 kW DC;3babc413-af0e-4a4a-9205-ca0927efc95e;SE*CKE*E9111*1
SWE_75092;Circle K Mantorp Trucks;Uljebergsvägen 2, Mantorp;"58°22'21.4""""N 15°17'41.6""""E";350 kW DC;56c81c18-8a74-4ac8-a4ce-1e757727b4d2;SE*CKE*E9110*2
SWE_75092;Circle K Mantorp Trucks;Uljebergsvägen 2, Mantorp;"58°22'21.4""""N 15°17'41.6""""E";350 kW DC;ff4dcd26-4d63-4e8d-a538-f179276b1343;SE*CKE*E9110*1
SWE_076582;Vårgårda Emtunga Transport | GITO;Länsväg 181, Vårgårda;"58°3'1.2""""N 12°50'50.9""""E";350 kW DC;c-6wmkZFbqxi0;SE*GTO*E6wmkZFbqxi0
SWE_076582;Vårgårda Emtunga Transport | GITO;Länsväg 181, Vårgårda;"58°3'1.2""""N 12°50'50.9""""E";350 kW DC;c-db4C3KEFcLg;SE*GTO*Edb4C3KEFcLg
SWE_076582;Vårgårda Emtunga Transport | GITO;Länsväg 181, Vårgårda;"58°3'1.2""""N 12°50'50.9""""E";350 kW DC;c-FRc4DLIbMEf;SE*GTO*EFRc4DLIbMEf
SWE_076582;Vårgårda Emtunga Transport | GITO;Länsväg 181, Vårgårda;"58°3'1.2""""N 12°50'50.9""""E";350 kW DC;c-HDWzTKousrc;SE*GTO*EHDWzTKousrc
SWE_75120;Circle K Hova Trucks;Örebrovägen 8, Hova;"58°51'42.3""""N 14°13'7.7""""E";350 kW DC;964af15f-c596-4465-ae37-72706861e969;SE*CKE*E17246*1
SWE_75120;Circle K Hova Trucks;Örebrovägen 8, Hova;"58°51'42.3""""N 14°13'7.7""""E";350 kW DC;96749df1-f5f6-48b3-8d69-cf646fce982d;SE*CKE*E17245*2
SWE_75120;Circle K Hova Trucks;Örebrovägen 8, Hova;"58°51'42.3""""N 14°13'7.7""""E";350 kW DC;a9d13c1f-7553-4f0b-955a-a1bdddd852f3;SE*CKE*E17245*1
SWE_75120;Circle K Hova Trucks;Örebrovägen 8, Hova;"58°51'42.3""""N 14°13'7.7""""E";350 kW DC;c3d7f380-81a4-46fc-a67d-2eadd5783394;SE*CKE*E17246*2
SWE_75099;Circle K Kumla Brändåsen Trucks;Brändåsen 216, Kumla;"59°3'49.4""""N 15°0'13.7""""E";400 kW DC;18d4d839-b7b6-4bd4-8066-f105a0e85dda;SE*CKE*E33774*1
SWE_75099;Circle K Kumla Brändåsen Trucks;Brändåsen 216, Kumla;"59°3'49.4""""N 15°0'13.7""""E";400 kW DC;45f2d4a2-f4fe-41d5-8ac2-58b2a79eb76c;SE*CKE*E33775*1
SWE_75099;Circle K Kumla Brändåsen Trucks;Brändåsen 216, Kumla;"59°3'49.4""""N 15°0'13.7""""E";400 kW DC;73bb8299-2a14-4b32-8c68-15466c910830;SE*CKE*E33774*2
SWE_75099;Circle K Kumla Brändåsen Trucks;Brändåsen 216, Kumla;"59°3'49.4""""N 15°0'13.7""""E";400 kW DC;8d8b71ab-52d7-4d0c-b441-b23dad5281dd;SE*CKE*E33775*2
SWE_41478;OKQ8 Truck Linköping Kylarevägen 1;Kylarevägen 1, Linköping;"58°23'58.4""""N 15°39'12.7""""E";350 kW DC;SE*OKV*E263246;SE*OKV*E263246
SWE_41478;OKQ8 Truck Linköping Kylarevägen 1;Kylarevägen 1, Linköping;"58°23'58.4""""N 15°39'12.7""""E";350 kW DC;SE*OKV*E263247;SE*OKV*E263247
SWE_75114;Circle K Snapparp Östra Trucks;Snapparp Östra None, Laholm;"56°32'28.9""""N 12°58'18.4""""E";350 kW DC;340e2ff4-fe20-405c-a5ef-a610fff12671;SE*CKE*E7857*1
SWE_75114;Circle K Snapparp Östra Trucks;Snapparp Östra None, Laholm;"56°32'28.9""""N 12°58'18.4""""E";350 kW DC;634212a6-2947-4799-ba99-2813daf7c7cb;SE*CKE*E7855*1
SWE_75114;Circle K Snapparp Östra Trucks;Snapparp Östra None, Laholm;"56°32'28.9""""N 12°58'18.4""""E";350 kW DC;a21d8461-af83-487d-bbc2-ae524863d1a1;SE*CKE*E7857*2
SWE_75114;Circle K Snapparp Östra Trucks;Snapparp Östra None, Laholm;"56°32'28.9""""N 12°58'18.4""""E";350 kW DC;bea1d0b4-d758-4509-8e88-9ad8e944cfe3;SE*CKE*E7855*2
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286100;SE*VIR*E286100
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286101;SE*VIR*E286101
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286102;SE*VIR*E286102
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286103;SE*VIR*E286103
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286209;SE*VIR*E286209
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286210;SE*VIR*E286210
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286331;SE*VIR*E286331
SWE_55617;Rifil Hörby;Guldgatan 2, Hörby;"55°51'53.7""""N 13°41'31.7""""E";400 kW DC;SE*VIR*E286332;SE*VIR*E286332
SWE_69098;OKQ8 Truck Båstad Lannamärkesvägen 390;Lannamärkesvägen 390, Båstad;"56°23'19.7""""N 12°56'12.0""""E";400 kW DC;SE*OKV*E277536;SE*OKV*E277536
SWE_69098;OKQ8 Truck Båstad Lannamärkesvägen 390;Lannamärkesvägen 390, Båstad;"56°23'19.7""""N 12°56'12.0""""E";400 kW DC;SE*OKV*E286425;SE*OKV*E286425
SWE_69098;OKQ8 Truck Båstad Lannamärkesvägen 390;Lannamärkesvägen 390, Båstad;"56°23'19.7""""N 12°56'12.0""""E";400 kW DC;SE*OKV*E286426;SE*OKV*E286426
SWE_69098;OKQ8 Truck Båstad Lannamärkesvägen 390;Lannamärkesvägen 390, Båstad;"56°23'19.7""""N 12°56'12.0""""E";400 kW DC;SE*OKV*E286427;SE*OKV*E286427
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;1f155fb9-808f-43ca-b3f7-8e8545662b78;SE*CKE*E39610*2
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";300 kW DC;32947ef3-49f8-4a91-b2f5-8d169611a383;SE*CKE*E7689*1
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";62,5 kW DC;44c7da34-1646-461e-98fb-50f7d0d10a86;SE*CKE*E7689*2
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;60f3488d-6e10-44ab-9b68-bd40aeef8ef4;SE*CKE*E39610*1
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;64158fdb-c7f6-43ea-aa2d-247ef5acac29;SE*CKE*E39611*1
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;754fd8df-1d9c-4908-9412-62865dc0cef3;SE*CKE*E45141*1
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";300 kW DC;a6557937-f866-431d-879f-c2208d22863d;SE*CKE*E7689*3
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";300 kW DC;af5f7bee-281f-4df9-a89a-be4f6802d7a5;SE*CKE*E7690*3
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";62,5 kW DC;b3ba2b5f-6879-40c1-a0d3-03f7a0a95821;SE*CKE*E7690*2
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;e366b8bb-1a46-42da-80e1-809655d7706d;SE*CKE*E45141*2
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";400 kW DC;e4536438-7577-49ea-a958-5d3eb4e55f29;SE*CKE*E39611*2
SWE_71032;Circle K Göteborg Frölunda Torg;Näsetvägen 1, Västra Frölunda;"57°38'55.8""""N 11°54'56.5""""E";300 kW DC;ef30771d-5448-427b-8b5a-2a7bdafed742;SE*CKE*E7690*1
SWE_18209;Gislaveds Energipark  DC;Stegvägen 3, Gislaved;"57°17'19.6""""N 13°35'38.5""""E";400 kW DC;SE*EDR*E220607;SE*EDR*E220607
SWE_18209;Gislaveds Energipark  DC;Stegvägen 3, Gislaved;"57°17'19.6""""N 13°35'38.5""""E";400 kW DC;SE*EDR*E220608;SE*EDR*E220608
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;2bfa6904-a3e6-4704-b42e-ba62b48307bf;SE*PRM*EYH*700034*07
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;580ee74b-7610-4ef4-bc45-5fc292e47be5;SE*PRM*EYH*700032*02
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;67cf2e9a-1eca-41f4-82e0-d457d31f7fa1;SE*PRM*EYH*700033*04
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;854dd112-7691-49b4-9a0d-118fb051afde;SE*PRM*EYH*700033*05
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;c7a3f944-a94d-40cd-827e-b894fb1c72d9;SE*PRM*EYH*700034*06
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;cfbb4514-5e0d-4864-a2dc-52eeb640fe19;SE*PRM*EYH*700032*03
SWE_74630;Preem Ystad Hamn Truck;Bornholmsgatan 11B, Ystad;"55°25'24.0""""N 13°50'10.9""""E";400 kW DC;d5705fd2-8be2-4a82-9f61-a3c9afc9acbb;SE*PRM*EYH*700031*01
SWE_38668;OKQ8 Truck Sollentuna Knistavägen 3;Knistavägen 3, Sollentuna;"59°25'58.4""""N 17°55'40.0""""E";350 kW DC;SE*OKV*E239540;SE*OKV*E239540
SWE_38668;OKQ8 Truck Sollentuna Knistavägen 3;Knistavägen 3, Sollentuna;"59°25'58.4""""N 17°55'40.0""""E";350 kW DC;SE*OKV*E239541;SE*OKV*E239541
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;04966bf53cdc3934831a63c67327fa5e;SE*VAT*ET365*IT1*4622*018*2
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;148f46fb2ded0e235551c535cd4c5c5e;SE*VAT*ET365*IT1*4522*290*1
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;6803baf608b622dcad958508abc94ba0;SE*VAT*ET365*IT1*4822*151*1
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;7624d850b6a707d1a2a622cac0effed2;SE*VAT*ET365*IT1*4522*290*2
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;80ffd0d626179cd998168fda08286d60;SE*VAT*ET365*IT1*4822*151*2
SWE_41153;Vattenfall - Lastbil - Iduns väg 102;Vattenfall - Lastbil - Iduns väg 102, Uppsala;"59°53'16.9""""N 17°39'54.0""""E";350 kW DC;d4acdbf0df38f7d4d6e33fdadb17724e;SE*VAT*ET365*IT1*4622*018*1
SWE_38675;OKQ8 Truck Norrköping Skärblackavägen 4;Skärblackavägen 4, Norrköping;"58°34'6.8""""N 16°4'46.8""""E";350 kW DC;SE*OKQ*E244058;SE*OKV*E244058
SWE_38675;OKQ8 Truck Norrköping Skärblackavägen 4;Skärblackavägen 4, Norrköping;"58°34'6.8""""N 16°4'46.8""""E";350 kW DC;SE*OKQ*E244059;SE*OKV*E244059
SWE_076094;Västerås Sjöhagsvägen | GITO;Sjöhagsvägen 17, Västerås;"59°35'26.6""""N 16°30'58.6""""E";350 kW DC;p-H2nfgDtkPV7;SE*GTO*EH2nfgDtkPV7
SWE_076094;Västerås Sjöhagsvägen | GITO;Sjöhagsvägen 17, Västerås;"59°35'26.6""""N 16°30'58.6""""E";350 kW DC;p-uhfVg7eJ8D0;SE*GTO*EuhfVg7eJ8D0
SWE_076094;Västerås Sjöhagsvägen | GITO;Sjöhagsvägen 17, Västerås;"59°35'26.6""""N 16°30'58.6""""E";350 kW DC;p-uKrFm94zZSl;SE*GTO*EuKrFm94zZSl
SWE_076094;Västerås Sjöhagsvägen | GITO;Sjöhagsvägen 17, Västerås;"59°35'26.6""""N 16°30'58.6""""E";350 kW DC;p-ZEukfbzIXR8;SE*GTO*EZEukfbzIXR8
SWE_39695;OKQ8 Truck Örnsköldsvik;Hästmarksvägen 22, Örnsköldsvik;"63°18'9.8""""N 18°45'6.7""""E";350 kW DC;SE*OKV*E262956;SE*OKV*E262956
SWE_39695;OKQ8 Truck Örnsköldsvik;Hästmarksvägen 22, Örnsköldsvik;"63°18'9.8""""N 18°45'6.7""""E";350 kW DC;SE*OKV*E262957;SE*OKV*E262957
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";150 kW DC;SE*VIR*E129139;SE*HED*E129139
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";150 kW DC;SE*VIR*E129140;SE*HED*E129140
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";150 kW DC;SE*VIR*E129879;SE*HED*E129879
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";150 kW DC;SE*VIR*E129880;SE*HED*E129880
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";75 kW DC;SE*VIR*E242935;SE*HED*E242935
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";400 kW DC;SE*VIR*E247210;SE*HED*E247210
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";400 kW DC;SE*VIR*E247211;SE*HED*E247211
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";400 kW DC;SE*VIR*E247220;SE*HED*E247220
SWE_55770;Hedin Supercharge Linköping;Gudmundsgatan 3, Linköping;"58°25'48.8""""N 15°40'3.8""""E";400 kW DC;SE*VIR*E247221;SE*HED*E247221
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3023751;DK*MON*E3023751
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3023791;DK*MON*E3023791
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3024657;DK*MON*E3024657
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3024658;DK*MON*E3024658
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3024659;DK*MON*E3024659
SWE_20051;Viringe;Stridslyckegatan 4, Mjölby;"58°19'21.4""""N 15°5'32.5""""E";500 kW DC;3024660;DK*MON*E3024660
SWE_75104;Circle K Docksta Trucks;Dockstavägen 51, Docksta;"63°3'26.9""""N 18°20'8.2""""E";350 kW DC;4f55bbf4-993e-41ae-ba0c-596e507909e0;SE*CKE*E17241*2
SWE_75104;Circle K Docksta Trucks;Dockstavägen 51, Docksta;"63°3'26.9""""N 18°20'8.2""""E";350 kW DC;54d3aed6-a56a-4e96-8975-4432b4f3c19b;SE*CKE*E17241*1
SWE_75104;Circle K Docksta Trucks;Dockstavägen 51, Docksta;"63°3'26.9""""N 18°20'8.2""""E";350 kW DC;79517bcc-9f99-446f-9656-c3546f5f2caa;SE*CKE*E17242*1
SWE_75104;Circle K Docksta Trucks;Dockstavägen 51, Docksta;"63°3'26.9""""N 18°20'8.2""""E";350 kW DC;e74b5073-d0a8-4df7-99e7-1aa1974a5dca;SE*CKE*E17242*2
SWE_75110;Circle K Malmö Spillepengen Trucks;Blidögatan 42, Malmö;"55°37'42.0""""N 13°2'48.3""""E";350 kW DC;020229bf-f39c-4534-a7fa-dd61e8d57ba5;SE*CKE*E7876*2
SWE_75110;Circle K Malmö Spillepengen Trucks;Blidögatan 42, Malmö;"55°37'42.0""""N 13°2'48.3""""E";350 kW DC;85f420c8-4185-443d-8474-ef8a4055d139;SE*CKE*E7876*1
SWE_75110;Circle K Malmö Spillepengen Trucks;Blidögatan 42, Malmö;"55°37'42.0""""N 13°2'48.3""""E";350 kW DC;d9f44b68-8a46-4248-8fd2-461fcd5d46e0;SE*CKE*E7875*1
SWE_75110;Circle K Malmö Spillepengen Trucks;Blidögatan 42, Malmö;"55°37'42.0""""N 13°2'48.3""""E";350 kW DC;e77a13f6-265b-475c-8ed1-a6c6f0b19777;SE*CKE*E7875*2
SWE_73783;VTC Malmö Site 1;Mor Marnas väg 2, Arlöv;"55°37'1.5""""N 13°7'16.2""""E";400 kW DC;p-vFWdN2kHDOV;SE*GTO*EvFWdN2kHDOV
SWE_73783;VTC Malmö Site 1;Mor Marnas väg 2, Arlöv;"55°37'1.5""""N 13°7'16.2""""E";400 kW DC;p-Z2kDhpbXQ1c;SE*GTO*EZ2kDhpbXQ1c
SWE_38659;OKQ8 Truck Ödeshög Liljekonvaljvägen 3;Liljekonvaljvägen 3, Ödeshög;"58°13'33.5""""N 14°40'11.5""""E";400 kW DC;SE*OKV*E258458;SE*OKV*E258458
SWE_38659;OKQ8 Truck Ödeshög Liljekonvaljvägen 3;Liljekonvaljvägen 3, Ödeshög;"58°13'33.5""""N 14°40'11.5""""E";400 kW DC;SE*OKV*E273669;SE*OKV*E273669
SWE_38658;OKQ8 Truck Värnamo Bredastensvägen 3;Bredastensvägen 3, Värnamo;"57°9'39.0""""N 14°4'34.6""""E";400 kW DC;SE*OKV*E258383;SE*OKV*E258383
SWE_38658;OKQ8 Truck Värnamo Bredastensvägen 3;Bredastensvägen 3, Värnamo;"57°9'39.0""""N 14°4'34.6""""E";400 kW DC;SE*OKV*E258384;SE*OKV*E258384
SWE_75093;Circle K Växjö Evedal Trucks;Älgvägen 1A, Växjö;"56°54'15.2""""N 14°49'23.7""""E";400 kW DC;231a1f66-dc11-49f3-8dae-1d9bd49073c6;SE*CKE*E17500*2
SWE_75093;Circle K Växjö Evedal Trucks;Älgvägen 1A, Växjö;"56°54'15.2""""N 14°49'23.7""""E";400 kW DC;3b29f275-7df4-415b-9d27-f1b34a41b147;SE*CKE*E17500*1
SWE_61984;Ljungby Einride Station;Nyponvägen 3, Ljungby;"56°48'43.6""""N 13°54'40.4""""E";250 kW DC;2995659;SE*EIN*E2995659
SWE_61984;Ljungby Einride Station;Nyponvägen 3, Ljungby;"56°48'43.6""""N 13°54'40.4""""E";250 kW DC;3002525;SE*EIN*E3002525
SWE_61984;Ljungby Einride Station;Nyponvägen 3, Ljungby;"56°48'43.6""""N 13°54'40.4""""E";250 kW DC;3002531;SE*EIN*E3002531
SWE_61984;Ljungby Einride Station;Nyponvägen 3, Ljungby;"56°48'43.6""""N 13°54'40.4""""E";250 kW DC;3002575;SE*EIN*E3002575
SWE_75109;Circle K Orsa Trucks;Lissvägen 2, Orsa;"61°6'55.3""""N 14°37'34.1""""E";400 kW DC;2210a21d-4cee-40b2-91b4-4d14c6f3dd5c;SE*CKE*E45271*1
SWE_75109;Circle K Orsa Trucks;Lissvägen 2, Orsa;"61°6'55.3""""N 14°37'34.1""""E";400 kW DC;3f96eb0a-13fa-489c-9599-4e1be9f42bb7;SE*CKE*E45272*1
